episode,episode_reward,coverage,steps,termination_reason,terminated,truncated,coverage_reward_sum,current_reward_sum,current_change_penalty_sum,hardware_error_penalty_sum,max_current,hardware_error,hardware_error_ids
3,1.1,0.00013227513227513228,1,out_of_bounds,True,False,1.0,0.1,0.0,0.0,35.0,False,
4,1.1,0.00013227513227513228,1,out_of_bounds,True,False,1.0,0.1,0.0,0.0,32.0,False,
5,1.1,0.00013227513227513228,1,out_of_bounds,True,False,1.0,0.1,0.0,0.0,146.0,False,
6,1.1,0.00013227513227513228,1,out_of_bounds,True,False,1.0,0.1,0.0,0.0,189.0,False,
1,1.1,0.00013227513227513228,1,out_of_bounds,True,False,1.0,0.1,0.0,0.0,150.0,False,
1,-1.9028127421641912,0.0002574002574002574,2,out_of_bounds,True,False,2.0,0.2,5.518367346938775e-06,0.0,13.0,False,
1,1.1,0.0001287001287001287,1,out_of_bounds,True,False,1.0,0.1,0.0,0.0,13.0,False,
2,1.1,0.0001287001287001287,1,out_of_bounds,True,False,1.0,0.1,0.0,0.0,21.0,False,
1,3.299901224489796,0.0003861003861003861,3,out_of_bounds,True,False,3.0,0.30000000000000004,9.877551020408165e-05,0.0,60.0,False,
1,-2.443756902217865,0.0001287001287001287,1,out_of_bounds,True,False,1.0,0.1,0.0,0.0,109.0,False,
1,-3.511409306526184,0.0001287001287001287,1,out_of_bounds,True,False,1.0,0.1,0.0,0.0,0.0,False,
1,-2.930382305383682,0.0001287001287001287,1,out_of_bounds,True,False,1.0,0.1,0.0,0.0,18.0,False,
2,1.1,0.0001287001287001287,1,out_of_bounds,True,False,1.0,0.1,0.0,0.0,34.0,False,
3,2.1999926530612246,0.0002574002574002574,2,out_of_bounds,True,False,2.0,0.2,7.346938775510205e-06,0.0,15.0,False,
4,1.1,0.0001287001287001287,1,out_of_bounds,True,False,1.0,0.1,0.0,0.0,38.0,False,
5,1.8396489136378238,0.0011583011583011582,9,out_of_bounds,True,False,9.0,0.8999999999999999,0.0008986122448979591,0.0,195.0,False,
1,1.1,0.0001287001287001287,1,out_of_bounds,True,False,1.0,0.1,0.0,0.0,15.0,False,
2,2.1999998693877556,0.0002574002574002574,2,out_of_bounds,True,False,2.0,0.2,1.306122448979592e-07,0.0,14.0,False,
3,-1.7056529452109896,0.0002574002574002574,2,out_of_bounds,True,False,2.0,0.2,5.518367346938775e-06,0.0,13.0,False,
4,-3.3246317264362055,0.0007722007722007722,7,out_of_bounds,True,False,6.5,0.7,3.314285714285714e-05,0.0,15.0,False,
1,1.1,0.0001287001287001287,1,out_of_bounds,True,False,1.0,0.1,0.0,0.0,105.0,False,
2,1.1,0.0001287001287001287,1,out_of_bounds,True,False,1.0,0.1,0.0,0.0,16.0,False,
1,1.1,0.0001287001287001287,1,out_of_bounds,True,False,1.0,0.1,0.0,0.0,79.0,False,
2,-28.444527525544093,0.0005148005148005148,11,out_of_bounds,True,False,6.092857142857143,-4.9,0.021680555102040814,0.0,1030.0,False,
1,1.9803557237509748,0.0007722007722007722,6,out_of_bounds,True,False,6.0,0.6,0.00011699591836734695,0.0,35.0,False,
1,-1.2957058429718016,0.0002574002574002574,2,out_of_bounds,True,False,2.0,0.2,0.0,0.0,0.0,False,
2,-2.973798060417175,0.0001287001287001287,1,out_of_bounds,True,False,1.0,0.1,0.0,0.0,15.0,False,
3,-2.8949815673227346,0.0005148005148005148,4,out_of_bounds,True,False,4.0,0.4,0.00013720816326530613,0.0,64.0,False,
1,-2.724766755104065,0.0001287001287001287,1,out_of_bounds,True,False,1.0,0.1,0.0,0.0,140.0,False,
2,-48.9,0.0001287001287001287,1,observation_failed,True,False,0.0,0.1,0.0,-50.0,0.0,False,
