timestamp,action_count,motor_id,target_position,present_position,present_current_mA,present_voltage_V,temperature_C,torque_enabled,present_pwm,present_velocity,hardware_error_status,hardware_error_hex,packet_error,packet_error_hex,hardware_error_decoded
2026-08-20T16:46:32.929577,1073,16,1802,1754,29,5.1000000000000005,26,1,75,0,0,0x00,,None,No hardware error
2026-08-20T16:46:33.057759,1073,17,2158,2116,25,5.2,26,1,65,1,0,0x00,,None,No hardware error
2026-08-20T16:46:33.185500,1073,18,488,487,11,5.1000000000000005,22,1,3,1,0,0x00,,None,No hardware error
2026-08-20T16:46:33.313620,1073,19,4648,1400,0,5.1000000000000005,24,0,0,0,0,0x00,,None,No hardware error
2026-08-20T16:46:34.721789,1074,16,1608,1610,-12,5.2,26,1,-2,0,0,0x00,,None,No hardware error
2026-08-20T16:46:34.849461,1074,17,2025,2025,0,5.2,26,1,0,0,0,0x00,,None,No hardware error
2026-08-20T16:46:34.977386,1074,18,441,441,-11,5.2,22,1,-2,0,0,0x00,,None,No hardware error
2026-08-20T16:46:35.105560,1074,19,4648,1400,0,5.2,24,0,0,0,0,0x00,,None,No hardware error
2026-08-20T16:46:36.513439,1075,16,1592,1592,0,5.2,26,1,0,0,0,0x00,,None,No hardware error
2026-08-20T16:46:36.641428,1075,17,1991,1994,-11,5.2,26,1,-5,0,0,0x00,,None,No hardware error
2026-08-20T16:46:36.769254,1075,18,604,601,11,5.2,22,1,4,1,0,0x00,,None,No hardware error
2026-08-20T16:46:36.897279,1075,19,4817,1400,0,5.2,24,0,0,0,0,0x00,,None,No hardware error
2026-08-20T16:46:38.305445,1076,16,1779,1775,11,5.1000000000000005,26,1,7,1,0,0x00,,None,No hardware error
2026-08-20T16:46:38.433167,1076,17,2006,2005,11,5.2,26,1,1,1,0,0x00,,None,No hardware error
2026-08-20T16:46:38.561286,1076,18,708,706,11,5.2,22,1,3,1,0,0x00,,None,No hardware error
2026-08-20T16:46:38.689161,1076,19,4646,1400,0,5.2,24,0,0,0,0,0x00,,None,No hardware error
2026-08-20T16:46:40.113528,1077,16,1707,1708,0,5.2,26,1,0,0,0,0x00,,None,No hardware error
2026-08-20T16:46:40.241167,1077,17,2081,2080,11,5.2,26,1,3,1,0,0x00,,None,No hardware error
2026-08-20T16:46:40.369057,1077,18,701,701,0,5.2,22,1,0,0,0,0x00,,None,No hardware error
2026-08-20T16:46:40.496942,1077,19,4812,1400,0,5.2,24,0,0,0,0,0x00,,None,No hardware error
2026-08-20T16:46:41.905114,1078,16,1633,1636,-11,5.1000000000000005,26,1,-4,0,0,0x00,,None,No hardware error
2026-08-20T16:46:42.032934,1078,17,1978,1979,0,5.2,26,1,0,1,0,0x00,,None,No hardware error
2026-08-20T16:46:42.160944,1078,18,754,754,0,5.2,22,1,0,1,0,0x00,,None,No hardware error
2026-08-20T16:46:42.288907,1078,19,4976,1400,0,5.2,24,0,0,0,0,0x00,,None,No hardware error
2026-08-20T16:46:43.696937,1079,16,1446,1449,-12,5.2,26,1,-5,0,0,0x00,,None,No hardware error
2026-08-20T16:46:43.824889,1079,17,2125,2124,11,5.2,26,1,1,1,0,0x00,,None,No hardware error
2026-08-20T16:46:43.952830,1079,18,795,794,11,5.2,22,1,3,1,0,0x00,,None,No hardware error
2026-08-20T16:46:44.080842,1079,19,5045,1400,0,5.1000000000000005,24,0,0,0,0,0x00,,None,No hardware error
2026-08-20T16:46:45.488771,1080,16,1429,1432,-11,5.2,26,1,-5,0,0,0x00,,None,No hardware error
2026-08-20T16:46:45.616728,1080,17,2229,2225,10,5.2,26,1,6,1,0,0x00,,None,No hardware error
2026-08-20T16:46:45.744664,1080,18,952,950,11,5.2,22,1,3,1,0,0x00,,None,No hardware error
2026-08-20T16:46:45.872710,1080,19,5036,1400,0,5.1000000000000005,24,0,0,0,0,0x00,,None,No hardware error
2026-08-20T16:46:47.280683,1081,16,1268,1272,-12,5.1000000000000005,26,1,-5,0,0,0x00,,None,No hardware error
2026-08-20T16:46:47.408616,1081,17,2054,2055,0,5.2,26,1,0,0,0,0x00,,None,No hardware error
2026-08-20T16:46:47.536592,1081,18,781,786,-11,5.2,22,1,-7,0,0,0x00,,None,No hardware error
2026-08-20T16:46:47.664588,1081,19,4857,1400,0,5.2,24,0,0,0,0,0x00,,None,No hardware error
2026-08-20T16:46:49.072580,1082,16,1435,1431,11,5.1000000000000005,26,1,6,1,0,0x00,,None,No hardware error
2026-08-20T16:46:49.200444,1082,17,1938,1943,-11,5.2,26,1,-7,0,0,0x00,,None,No hardware error
2026-08-20T16:46:49.328494,1082,18,624,628,-12,5.2,22,1,-7,0,0,0x00,,None,No hardware error
2026-08-20T16:46:49.456405,1082,19,4874,1400,0,5.1000000000000005,24,0,0,0,0,0x00,,None,No hardware error
2026-08-20T16:46:50.864827,1083,16,1367,1370,-12,5.2,26,1,-5,1,0,0x00,,None,No hardware error
2026-08-20T16:46:50.992327,1083,17,2003,2003,0,5.2,26,1,0,1,0,0x00,,None,No hardware error
2026-08-20T16:46:51.120738,1083,18,795,795,11,5.2,22,1,1,1,0,0x00,,None,No hardware error
2026-08-20T16:46:51.248481,1083,19,4972,1400,0,5.2,24,0,0,0,0,0x00,,None,No hardware error
2026-08-20T16:46:52.656415,1084,16,1233,1237,-12,5.2,26,1,-5,0,0,0x00,,None,No hardware error
2026-08-20T16:46:52.784234,1084,17,2119,2119,0,5.2,26,1,0,1,0,0x00,,None,No hardware error
2026-08-20T16:46:52.912236,1084,18,756,756,0,5.2,22,1,0,0,0,0x00,,None,No hardware error
2026-08-20T16:46:53.040276,1084,19,4852,1400,0,5.2,24,0,0,0,0,0x00,,None,No hardware error
2026-08-20T16:46:54.448300,1085,16,1415,1413,11,5.2,26,1,3,1,0,0x00,,None,No hardware error
2026-08-20T16:46:54.576202,1085,17,2254,2250,11,5.2,26,1,6,1,0,0x00,,None,No hardware error
2026-08-20T16:46:54.704161,1085,18,634,634,1,5.2,22,1,0,0,0,0x00,,None,No hardware error
2026-08-20T16:46:54.832111,1085,19,4758,1400,0,5.1000000000000005,24,0,0,0,0,0x00,,None,No hardware error
2026-08-20T16:46:56.240165,1086,16,1470,1466,11,5.2,26,1,6,1,0,0x00,,None,No hardware error
2026-08-20T16:46:56.368252,1086,17,2188,2188,0,5.2,26,1,0,0,0,0x00,,None,No hardware error
2026-08-20T16:46:56.496065,1086,18,507,511,-12,5.2,22,1,-5,0,0,0x00,,None,No hardware error
2026-08-20T16:46:56.624127,1086,19,4567,1400,0,5.1000000000000005,24,0,0,0,0,0x00,,None,No hardware error
2026-08-20T16:46:58.032090,1087,16,1293,1296,-12,5.2,26,1,-5,0,0,0x00,,None,No hardware error
2026-08-20T16:46:58.159967,1087,17,2220,2217,11,5.2,26,1,4,1,0,0x00,,None,No hardware error
2026-08-20T16:46:58.287912,1087,18,408,410,-12,5.2,22,1,-4,0,0,0x00,,None,No hardware error
2026-08-20T16:46:58.415898,1087,19,4557,1400,0,5.1000000000000005,24,0,0,0,0,0x00,,None,No hardware error
2026-08-20T16:46:59.823893,1088,16,1157,1160,-11,5.2,26,1,-4,0,0,0x00,,None,No hardware error
2026-08-20T16:46:59.951850,1088,17,2302,2299,11,5.2,26,1,4,1,0,0x00,,None,No hardware error
2026-08-20T16:47:00.079813,1088,18,428,425,11,5.2,22,1,4,1,0,0x00,,None,No hardware error
2026-08-20T16:47:00.207819,1088,19,4387,1400,0,5.1000000000000005,24,0,0,0,0,0x00,,None,No hardware error
2026-08-20T16:47:01.615771,1089,16,1161,1162,-2,5.2,26,1,0,1,0,0x00,,None,No hardware error
2026-08-20T16:47:01.743718,1089,17,2139,2139,0,5.2,26,1,0,0,0,0x00,,None,No hardware error
2026-08-20T16:47:01.871734,1089,18,288,295,-13,5.2,22,1,-10,0,0,0x00,,None,No hardware error
2026-08-20T16:47:01.999704,1089,19,4384,1400,0,5.2,24,0,0,0,0,0x00,,None,No hardware error
2026-08-20T16:47:03.407686,1090,16,1321,1320,11,5.2,26,1,1,1,0,0x00,,None,No hardware error
2026-08-20T16:47:03.535617,1090,17,2188,2188,0,5.2,26,1,0,1,0,0x00,,None,No hardware error
2026-08-20T16:47:03.663732,1090,18,334,334,0,5.2,22,1,0,1,0,0x00,,None,No hardware error
2026-08-20T16:47:03.791637,1090,19,4575,1400,0,5.2,24,0,0,0,0,0x00,,None,No hardware error
2026-08-20T16:47:05.199611,1091,16,1514,1511,11,5.2,26,1,6,1,0,0x00,,None,No hardware error
2026-08-20T16:47:05.327553,1091,17,2132,2132,0,5.2,26,1,0,0,0,0x00,,None,No hardware error
2026-08-20T16:47:05.455527,1091,18,309,313,-12,5.2,22,1,-5,0,0,0x00,,None,No hardware error
2026-08-20T16:47:05.583511,1091,19,4384,1400,0,5.2,24,0,0,0,0,0x00,,None,No hardware error
2026-08-20T16:47:06.991441,1092,16,1433,1433,0,5.2,26,1,0,0,0,0x00,,None,No hardware error
2026-08-20T16:47:07.119405,1092,17,1974,1976,-11,5.2,26,1,-2,0,0,0x00,,None,No hardware error
2026-08-20T16:47:07.247303,1092,18,159,162,-11,5.2,22,1,-5,0,0,0x00,,None,No hardware error
2026-08-20T16:47:07.375274,1092,19,4375,1400,0,5.2,24,0,0,0,0,0x00,,None,No hardware error
2026-08-20T16:47:08.783421,1093,16,1445,1444,11,5.2,26,1,1,1,0,0x00,,None,No hardware error
2026-08-20T16:47:08.911283,1093,17,2147,2146,10,5.2,26,1,1,1,0,0x00,,None,No hardware error
2026-08-20T16:47:09.039307,1093,18,183,178,12,5.2,22,1,7,1,0,0x00,,None,No hardware error
2026-08-20T16:47:09.167414,1093,19,4486,1400,0,5.1000000000000005,24,0,0,1,0,0x00,,None,No hardware error
2026-08-20T16:47:10.575327,1094,16,1421,1423,-12,5.2,26,1,-4,0,0,0x00,,None,No hardware error
2026-08-20T16:47:10.703223,1094,17,2069,2070,0,5.2,26,1,0,0,0,0x00,,None,No hardware error
2026-08-20T16:47:10.831172,1094,18,235,229,12,5.2,22,1,9,1,0,0x00,,None,No hardware error
2026-08-20T16:47:10.959154,1094,19,4604,1400,0,5.1000000000000005,24,0,0,0,0,0x00,,None,No hardware error
2026-08-20T16:47:12.367201,1095,16,1503,1501,11,5.2,26,1,4,1,0,0x00,,None,No hardware error
2026-08-20T16:47:12.495050,1095,17,2130,2129,10,5.2,26,1,1,1,0,0x00,,None,No hardware error
2026-08-20T16:47:12.623038,1095,18,414,414,0,5.2,22,1,0,1,0,0x00,,None,No hardware error
2026-08-20T16:47:12.751043,1095,19,4491,1400,0,5.1000000000000005,24,0,0,0,0,0x00,,None,No hardware error
2026-08-20T16:47:14.159020,1096,16,1366,1368,-11,5.2,26,1,-4,0,0,0x00,,None,No hardware error
2026-08-20T16:47:14.286930,1096,17,1973,1975,-12,5.2,26,1,-2,0,0,0x00,,None,No hardware error
2026-08-20T16:47:14.414953,1096,18,456,457,0,5.2,22,1,0,1,0,0x00,,None,No hardware error
2026-08-20T16:47:14.542912,1096,19,4460,1400,0,5.1000000000000005,24,0,0,0,0,0x00,,None,No hardware error
2026-08-20T16:47:15.951094,1097,16,1486,1484,11,5.1000000000000005,26,1,4,1,0,0x00,,None,No hardware error
2026-08-20T16:47:16.078830,1097,17,2149,2149,0,5.2,26,1,0,1,0,0x00,,None,No hardware error
2026-08-20T16:47:16.206869,1097,18,292,296,-11,5.2,22,1,-5,0,0,0x00,,None,No hardware error
2026-08-20T16:47:16.334827,1097,19,4495,1400,0,5.2,24,0,0,0,0,0x00,,None,No hardware error
2026-08-20T16:47:17.742800,1098,16,1573,1566,12,5.1000000000000005,26,1,10,1,0,0x00,,None,No hardware error
2026-08-20T16:47:17.870651,1098,17,2115,2116,-11,5.2,26,1,-2,0,0,0x00,,None,No hardware error
2026-08-20T16:47:17.998741,1098,18,185,189,-12,5.2,22,1,-7,0,0,0x00,,None,No hardware error
2026-08-20T16:47:18.126681,1098,19,4649,1400,0,5.1000000000000005,24,0,0,0,0,0x00,,None,No hardware error
2026-08-20T16:47:19.534807,1099,16,1765,1688,50,5.1000000000000005,26,1,120,0,0,0x00,,None,No hardware error
2026-08-20T16:47:19.662696,1099,17,2243,2193,30,5.1000000000000005,26,1,78,0,0,0x00,,None,No hardware error
2026-08-20T16:47:19.790633,1099,18,242,240,11,5.1000000000000005,22,1,3,1,0,0x00,,None,No hardware error
2026-08-20T16:47:19.918945,1099,19,4822,1400,0,5.1000000000000005,24,0,0,0,0,0x00,,None,No hardware error
2026-08-20T16:47:21.326549,1100,16,1853,1691,156,4.9,26,1,253,1,0,0x00,,None,No hardware error
2026-08-20T16:47:21.454525,1100,17,2318,2193,102,5.0,26,1,195,0,0,0x00,,None,No hardware error
2026-08-20T16:47:21.582509,1100,18,76,82,-11,4.800000000000001,22,1,-10,0,0,0x00,,None,No hardware error
2026-08-20T16:47:21.710490,1100,19,4967,1400,0,4.9,24,0,0,0,0,0x00,,None,No hardware error
2026-08-20T16:47:22.495104,1100,16,1853,1691,154,4.800000000000001,26,1,253,1,0,0x00,,None,No hardware error
2026-08-20T16:47:22.622475,1100,17,2318,2193,101,4.800000000000001,26,1,195,0,0,0x00,,None,No hardware error
2026-08-20T16:47:22.750454,1100,18,76,82,-12,4.9,22,1,-10,0,0,0x00,,None,No hardware error
2026-08-20T16:47:22.878474,1100,19,4967,1400,0,4.800000000000001,24,0,0,0,0,0x00,,None,No hardware error
2026-08-20T16:47:24.331504,1100,16,1372,1372,0,5.2,26,1,0,0,0,0x00,,None,No hardware error
2026-08-20T16:47:24.446345,1100,17,1932,1933,0,5.2,26,1,0,0,0,0x00,,None,No hardware error
2026-08-20T16:47:24.574372,1100,18,2895,2906,-15,5.2,22,1,-18,1,0,0x00,,None,No hardware error
2026-08-20T16:47:24.702372,1100,19,2460,2456,14,5.2,24,1,6,1,0,0x00,,None,No hardware error
2026-08-20T16:47:25.838359,1101,16,1187,1191,-12,5.1000000000000005,26,1,-5,0,0,0x00,,None,No hardware error
2026-08-20T16:47:25.966269,1101,17,1764,1772,-12,5.2,26,1,-11,0,0,0x00,,None,No hardware error
2026-08-20T16:47:26.094148,1101,18,2765,2781,-15,5.2,22,1,-25,0,0,0x00,,None,No hardware error
2026-08-20T16:47:26.222236,1101,19,2648,2641,14,5.1000000000000005,24,1,10,1,0,0x00,,None,No hardware error
2026-08-20T16:47:27.630201,1102,16,1382,1378,11,5.2,26,1,6,1,0,0x00,,None,No hardware error
2026-08-20T16:47:27.758138,1102,17,1877,1873,11,5.2,26,1,7,1,0,0x00,,None,No hardware error
2026-08-20T16:47:27.886059,1102,18,2795,2783,14,5.1000000000000005,22,1,18,1,0,0x00,,None,No hardware error
2026-08-20T16:47:28.014167,1102,19,2509,2517,-15,5.1000000000000005,24,1,-11,0,0,0x00,,None,No hardware error
2026-08-20T16:47:29.422345,1103,16,1253,1256,-11,5.1000000000000005,26,1,-4,0,0,0x00,,None,No hardware error
2026-08-20T16:47:29.550055,1103,17,1722,1733,-13,5.2,26,1,-16,0,0,0x00,,None,No hardware error
2026-08-20T16:47:29.678095,1103,18,2931,2913,16,5.2,22,1,28,1,0,0x00,,None,No hardware error
2026-08-20T16:47:29.806020,1103,19,2584,2573,16,5.1000000000000005,24,1,17,1,0,0x00,,None,No hardware error
2026-08-20T16:47:31.214144,1104,16,1427,1426,10,5.1000000000000005,26,1,1,1,0,0x00,,None,No hardware error
2026-08-20T16:47:31.341957,1104,17,1795,1789,11,5.2,26,1,9,1,0,0x00,,None,No hardware error
2026-08-20T16:47:31.469897,1104,18,2997,2982,15,5.1000000000000005,22,1,23,1,0,0x00,,None,No hardware error
2026-08-20T16:47:31.597804,1104,19,2643,2635,15,5.1000000000000005,24,1,12,1,0,0x00,,None,No hardware error
2026-08-20T16:47:33.005861,1105,16,1235,1238,-10,5.1000000000000005,26,1,-4,0,0,0x00,,None,No hardware error
2026-08-20T16:47:33.133777,1105,17,1891,1890,10,5.2,26,1,3,0,0,0x00,,None,No hardware error
2026-08-20T16:47:33.261761,1105,18,3043,3029,14,5.2,22,1,21,1,0,0x00,,None,No hardware error
2026-08-20T16:47:33.389770,1105,19,2706,2697,16,5.1000000000000005,24,1,15,1,0,0x00,,None,No hardware error
2026-08-20T16:47:34.797765,1106,16,1141,1141,0,5.2,26,1,0,0,0,0x00,,None,No hardware error
2026-08-20T16:47:34.925755,1106,17,2027,2027,0,5.2,26,1,0,1,0,0x00,,None,No hardware error
2026-08-20T16:47:35.053616,1106,18,2857,2877,-16,5.2,22,1,-30,0,0,0x00,,None,No hardware error
2026-08-20T16:47:35.181742,1106,19,2768,2762,15,5.1000000000000005,24,1,9,1,0,0x00,,None,No hardware error
2026-08-20T16:47:36.589654,1107,16,1222,1220,11,5.1000000000000005,25,1,4,0,0,0x00,,None,No hardware error
2026-08-20T16:47:36.717591,1107,17,2016,2016,0,5.2,26,1,0,0,0,0x00,,None,No hardware error
2026-08-20T16:47:36.845605,1107,18,2890,2878,12,5.2,22,1,33,0,0,0x00,,None,No hardware error
2026-08-20T16:47:36.973594,1107,19,2895,2892,13,5.1000000000000005,24,1,6,1,0,0x00,,None,No hardware error
2026-08-20T16:47:38.381525,1108,16,1335,1333,11,5.1000000000000005,26,1,3,1,0,0x00,,None,No hardware error
2026-08-20T16:47:38.509508,1108,17,1886,1890,-11,5.2,26,1,-5,0,0,0x00,,None,No hardware error
2026-08-20T16:47:38.637382,1108,18,2726,2742,-15,5.2,22,1,-24,0,0,0x00,,None,No hardware error
2026-08-20T16:47:38.765452,1108,19,2902,2892,16,5.1000000000000005,24,1,17,1,0,0x00,,None,No hardware error
2026-08-20T16:47:40.173834,1109,16,1370,1368,11,5.1000000000000005,25,1,3,1,0,0x00,,None,No hardware error
2026-08-20T16:47:40.301373,1109,17,1687,1695,-12,5.2,26,1,-13,0,0,0x00,,None,No hardware error
2026-08-20T16:47:40.429907,1109,18,2869,2856,14,5.1000000000000005,22,1,21,1,0,0x00,,None,No hardware error
2026-08-20T16:47:40.557289,1109,19,3093,3084,15,5.1000000000000005,24,1,14,1,0,0x00,,None,No hardware error
2026-08-20T16:47:41.965348,1110,16,1473,1474,0,5.1000000000000005,25,1,0,0,0,0x00,,None,No hardware error
2026-08-20T16:47:42.093258,1110,17,1548,1557,-13,5.2,26,1,-15,0,0,0x00,,None,No hardware error
2026-08-20T16:47:42.221370,1110,18,2685,2698,-15,5.2,22,1,-21,0,0,0x00,,None,No hardware error
2026-08-20T16:47:42.349181,1110,19,3153,3138,17,5.1000000000000005,24,1,25,1,0,0x00,,None,No hardware error
2026-08-20T16:47:43.757276,1111,16,1278,1279,-11,5.2,25,1,-2,0,0,0x00,,None,No hardware error
2026-08-20T16:47:43.885055,1111,17,1434,1442,-13,5.2,25,1,-11,0,0,0x00,,None,No hardware error
2026-08-20T16:47:44.013080,1111,18,2708,2699,13,5.1000000000000005,22,1,15,1,0,0x00,,None,No hardware error
2026-08-20T16:47:44.141018,1111,19,3121,3137,-18,5.1000000000000005,24,1,-24,0,0,0x00,,None,No hardware error
2026-08-20T16:47:45.549068,1112,16,1447,1447,0,5.1000000000000005,25,1,0,1,0,0x00,,None,No hardware error
2026-08-20T16:47:45.676966,1112,17,1455,1447,11,5.2,25,1,14,1,0,0x00,,None,No hardware error
2026-08-20T16:47:45.805054,1112,18,2867,2853,15,5.1000000000000005,22,1,23,1,0,0x00,,None,No hardware error
2026-08-20T16:47:45.932949,1112,19,3262,3254,15,5.1000000000000005,24,1,12,1,0,0x00,,None,No hardware error
2026-08-20T16:47:47.340969,1113,16,1350,1350,0,5.2,25,1,0,0,0,0x00,,None,No hardware error
2026-08-20T16:47:47.468904,1113,17,1512,1500,13,5.2,25,1,18,1,0,0x00,,None,No hardware error
2026-08-20T16:47:47.596820,1113,18,2917,2896,16,5.1000000000000005,22,1,32,1,0,0x00,,None,No hardware error
2026-08-20T16:47:47.724845,1113,19,3396,3383,16,5.1000000000000005,24,1,20,1,0,0x00,,None,No hardware error
2026-08-20T16:47:49.132879,1114,16,1159,1161,0,5.1000000000000005,25,1,9,0,0,0x00,,None,No hardware error
2026-08-20T16:47:49.260792,1114,17,1683,1677,12,5.2,25,1,9,1,0,0x00,,None,No hardware error
2026-08-20T16:47:49.388782,1114,18,3106,3099,12,5.1000000000000005,22,1,10,1,0,0x00,,None,No hardware error
2026-08-20T16:47:49.516795,1114,19,3592,3576,17,5.1000000000000005,24,1,25,1,0,0x00,,None,No hardware error
2026-08-20T16:47:50.924762,1115,16,1070,1070,0,5.1000000000000005,25,1,0,0,0,0x00,,None,No hardware error
2026-08-20T16:47:51.052704,1115,17,1751,1739,14,5.2,25,1,20,1,0,0x00,,None,No hardware error
2026-08-20T16:47:51.180724,1115,18,3009,3023,-15,5.1000000000000005,22,1,-22,0,0,0x00,,None,No hardware error
2026-08-20T16:47:51.308718,1115,19,3602,3576,21,5.1000000000000005,24,1,40,1,0,0x00,,None,No hardware error
2026-08-20T16:47:52.716622,1116,16,1128,1128,5,5.1000000000000005,25,1,0,1,0,0x00,,None,No hardware error
2026-08-20T16:47:52.844539,1116,17,1577,1589,-10,5.2,25,1,7,1,0,0x00,,None,No hardware error
2026-08-20T16:47:52.972508,1116,18,2840,2858,-15,5.2,22,1,-27,0,0,0x00,,None,No hardware error
2026-08-20T16:47:53.100495,1116,19,3438,3457,-18,5.1000000000000005,24,1,-27,0,0,0x00,,None,No hardware error
2026-08-20T16:47:54.508590,1117,16,1203,1202,11,5.1000000000000005,25,1,3,1,0,0x00,,None,No hardware error
2026-08-20T16:47:54.636459,1117,17,1484,1494,-13,5.2,25,1,-16,0,0,0x00,,None,No hardware error
2026-08-20T16:47:54.764520,1117,18,2644,2655,-14,5.1000000000000005,22,1,-18,0,0,0x00,,None,No hardware error
2026-08-20T16:47:54.892434,1117,19,3306,3316,-15,5.1000000000000005,24,1,-15,0,0,0x00,,None,No hardware error
2026-08-20T16:47:56.300543,1118,16,1019,1020,0,5.1000000000000005,25,1,0,0,0,0x00,,None,No hardware error
2026-08-20T16:47:56.428471,1118,17,1526,1517,12,5.2,25,1,14,1,0,0x00,,None,No hardware error
2026-08-20T16:47:56.556428,1118,18,2762,2751,14,5.1000000000000005,22,1,18,1,0,0x00,,None,No hardware error
2026-08-20T16:47:56.684372,1118,19,3239,3243,-14,5.1000000000000005,24,1,-7,0,0,0x00,,None,No hardware error
2026-08-20T16:47:58.108483,1119,16,1019,1020,0,5.1000000000000005,25,1,0,0,0,0x00,,None,No hardware error
2026-08-20T16:47:58.236480,1119,17,1690,1682,12,5.2,25,1,12,1,0,0x00,,None,No hardware error
2026-08-20T16:47:58.364491,1119,18,2804,2788,15,5.2,22,1,25,-1,0,0x00,,None,No hardware error
2026-08-20T16:47:58.492255,1119,19,3429,3412,17,5.1000000000000005,24,1,26,1,0,0x00,,None,No hardware error
2026-08-20T16:47:59.900347,1120,16,853,857,-12,5.1000000000000005,25,1,-7,0,0,0x00,,None,No hardware error
2026-08-20T16:48:00.028189,1120,17,1690,1682,11,5.2,25,1,12,1,0,0x00,,None,No hardware error
2026-08-20T16:48:00.156141,1120,18,2678,2690,-15,5.1000000000000005,22,1,-19,0,0,0x00,,None,No hardware error
2026-08-20T16:48:00.284143,1120,19,3517,3503,17,5.1000000000000005,24,1,23,1,0,0x00,,None,No hardware error
2026-08-20T16:48:01.692127,1121,16,977,978,0,5.1000000000000005,25,1,0,1,0,0x00,,None,No hardware error
2026-08-20T16:48:01.820098,1121,17,1574,1586,-13,5.2,25,1,-19,0,0,0x00,,None,No hardware error
2026-08-20T16:48:01.948016,1121,18,2710,2698,14,5.2,22,1,20,1,0,0x00,,None,No hardware error
2026-08-20T16:48:02.076003,1121,19,3535,3522,15,5.1000000000000005,24,1,21,1,0,0x00,,None,No hardware error
2026-08-20T16:48:03.484716,1122,16,877,877,0,5.1000000000000005,25,1,0,0,0,0x00,,None,No hardware error
2026-08-20T16:48:03.611945,1122,17,1472,1483,-13,5.2,25,1,-18,0,0,0x00,,None,No hardware error
2026-08-20T16:48:03.740099,1122,18,2545,2558,-14,5.2,22,1,-21,1,0,0x00,,None,No hardware error
2026-08-20T16:48:03.867867,1122,19,3525,3522,14,5.1000000000000005,24,1,6,1,0,0x00,,None,No hardware error
2026-08-20T16:48:05.275883,1123,16,912,911,12,5.1000000000000005,25,1,1,1,0,0x00,,None,No hardware error
2026-08-20T16:48:05.403739,1123,17,1300,1306,-12,5.2,25,1,-10,0,0,0x00,,None,No hardware error
2026-08-20T16:48:05.531810,1123,18,2463,2477,-14,5.1000000000000005,22,1,-22,0,0,0x00,,None,No hardware error
2026-08-20T16:48:05.659790,1123,19,3581,3563,17,5.1000000000000005,24,1,29,1,0,0x00,,None,No hardware error
2026-08-20T16:48:07.067784,1124,16,800,803,-11,5.1000000000000005,25,1,-5,0,0,0x00,,None,No hardware error
2026-08-20T16:48:07.195717,1124,17,1102,1103,-10,5.2,25,1,-2,0,0,0x00,,None,No hardware error
2026-08-20T16:48:07.323712,1124,18,2606,2593,15,5.2,22,1,20,1,0,0x00,,None,No hardware error
2026-08-20T16:48:07.451711,1124,19,3604,3580,21,5.1000000000000005,24,1,37,1,0,0x00,,None,No hardware error
2026-08-20T16:48:08.859647,1125,16,995,996,0,5.1000000000000005,25,1,0,0,0,0x00,,None,No hardware error
2026-08-20T16:48:08.987638,1125,17,1182,1181,10,5.2,25,1,1,1,0,0x00,,None,No hardware error
2026-08-20T16:48:09.115497,1125,18,2537,2548,-14,5.2,22,1,-18,0,0,0x00,,None,No hardware error
2026-08-20T16:48:09.243655,1125,19,3727,3715,15,5.1000000000000005,24,1,18,1,0,0x00,,None,No hardware error
2026-08-20T16:48:10.651605,1126,16,817,820,-12,5.1000000000000005,25,1,-5,0,0,0x00,,None,No hardware error
2026-08-20T16:48:10.779523,1126,17,1144,1146,-11,5.2,25,1,-4,0,0,0x00,,None,No hardware error
2026-08-20T16:48:10.907474,1126,18,2531,2548,-15,5.2,22,1,-27,0,0,0x00,,None,No hardware error
2026-08-20T16:48:11.035901,1126,19,3745,3733,16,5.1000000000000005,24,1,18,1,0,0x00,,None,No hardware error
2026-08-20T16:48:12.443543,1127,16,807,807,0,5.2,25,1,0,0,0,0x00,,None,No hardware error
2026-08-20T16:48:12.571287,1127,17,1286,1283,10,5.2,25,1,4,1,0,0x00,,None,No hardware error
2026-08-20T16:48:12.699433,1127,18,2396,2407,-14,5.2,22,1,-18,1,0,0x00,,None,No hardware error
2026-08-20T16:48:12.827313,1127,19,3914,3906,15,5.1000000000000005,24,1,12,1,0,0x00,,None,No hardware error
2026-08-20T16:48:14.235418,1128,16,967,967,8,5.1000000000000005,25,1,0,0,0,0x00,,None,No hardware error
2026-08-20T16:48:14.363305,1128,17,1402,1393,12,5.2,25,1,14,1,0,0x00,,None,No hardware error
2026-08-20T16:48:14.491203,1128,18,2439,2427,14,5.2,22,1,18,1,0,0x00,,None,No hardware error
2026-08-20T16:48:14.619262,1128,19,4097,4087,15,5.1000000000000005,24,1,17,1,0,0x00,,None,No hardware error
2026-08-20T16:48:16.027281,1129,16,1100,1100,0,5.2,25,1,0,1,0,0x00,,None,No hardware error
2026-08-20T16:48:16.155153,1129,17,1508,1499,12,5.2,25,1,14,1,0,0x00,,None,No hardware error
2026-08-20T16:48:16.283058,1129,18,2593,2581,13,5.2,22,1,18,1,0,0x00,,None,No hardware error
2026-08-20T16:48:16.411118,1129,19,3967,3969,-14,5.1000000000000005,24,1,-4,0,0,0x00,,None,No hardware error
2026-08-20T16:48:17.819197,1130,16,1162,1163,5,5.2,25,1,-11,1,0,0x00,,None,No hardware error
2026-08-20T16:48:17.947039,1130,17,1528,1517,13,5.2,25,1,17,1,0,0x00,,None,No hardware error
